post_id,url,author,likes,has_media,published_at,retrieved_at,metrics_source,decision,case_slug,reason_zh,reason_en
2100873520951808403,https://x.com/thekitze/status/2100873520951808403,thekitze,347,True,2026-09-18T09:04:14+00:00,2026-09-23T04:32:44+00:00,https://api.fxtwitter.com/status/2100873520951808403,pending_review,,虽达到点赞/媒体门槛，具体任务、组件分工或独立实现关系尚未充分核清；保留线索，不表示项目无效。,"Meets like/media thresholds, but task details, component roles or implementation identity still need review; retained as a lead, not judged invalid."
2100876273061102006,https://x.com/jiayuan_jy/status/2100876273061102006,jiayuan_jy,341,False,2026-09-18T09:15:10+00:00,2026-09-23T04:29:59+00:00,https://api.fxtwitter.com/status/2100876273061102006,missing_media,,未取得主帖自身图片或视频，引用媒体不替代。,No image/video attached to the original itself; quoted media is not substituted.
2100877682972258619,https://x.com/GoSailGlobal/status/2100877682972258619,GoSailGlobal,71,True,2026-09-18T09:20:46+00:00,2026-09-23T04:29:59+00:00,https://api.fxtwitter.com/status/2100877682972258619,below_threshold,,原帖取数未达 200 赞。,Original snapshot is below 200 likes.
2100878555047514390,https://x.com/chiziaruhoma/status/2100878555047514390,chiziaruhoma,131,True,2026-09-18T09:24:14+00:00,2026-09-23T04:32:44+00:00,https://api.fxtwitter.com/status/2100878555047514390,below_threshold,,原帖取数未达 200 赞。,Original snapshot is below 200 likes.
2100881974780993668,https://x.com/neural_avb/status/2100881974780993668,neural_avb,65,True,2026-09-18T09:37:49+00:00,2026-09-23T04:32:44+00:00,https://api.fxtwitter.com/status/2100881974780993668,below_threshold,,原帖取数未达 200 赞。,Original snapshot is below 200 likes.
2100882320945520778,https://x.com/AmritNigam2/status/2100882320945520778,AmritNigam2,34,True,2026-09-18T09:39:12+00:00,2026-09-23T04:32:43+00:00,https://api.fxtwitter.com/status/2100882320945520778,below_threshold,,原帖取数未达 200 赞。,Original snapshot is below 200 likes.
2100891604735099103,https://x.com/romanbuildsaas/status/2100891604735099103,romanbuildsaas,3364,True,2026-09-18T10:16:05+00:00,2026-09-23T04:29:59+00:00,https://api.fxtwitter.com/status/2100891604735099103,new_case,gojiberry-outreach,正式案例主帖；同项目不重复计数。,Formal main post; the project is counted once.
2100894473085489510,https://x.com/AIsaOneHQ/status/2100894473085489510,AIsaOneHQ,15,True,2026-09-18T10:27:29+00:00,2026-09-23T04:32:43+00:00,https://api.fxtwitter.com/status/2100894473085489510,below_threshold,,原帖取数未达 200 赞。,Original snapshot is below 200 likes.
2100895894287839255,https://x.com/moritzkremb/status/2100895894287839255,moritzkremb,4451,True,2026-09-18T10:33:08+00:00,2026-09-23T04:29:59+00:00,https://api.fxtwitter.com/status/2100895894287839255,not_distinct_app,,公告、讨论、教程合集或传播帖，未单列为独立应用。,"Announcement, discussion, tutorial collection or redistribution; not counted as a distinct app."
2100902217515454507,https://x.com/DavidOndrej1/status/2100902217515454507,DavidOndrej1,349,True,2026-09-18T10:58:16+00:00,2026-09-23T04:30:00+00:00,https://api.fxtwitter.com/status/2100902217515454507,pending_review,,虽达到点赞/媒体门槛，具体任务、组件分工或独立实现关系尚未充分核清；保留线索，不表示项目无效。,"Meets like/media thresholds, but task details, component roles or implementation identity still need review; retained as a lead, not judged invalid."
2100902559313502602,https://x.com/peer_rich/status/2100902559313502602,peer_rich,124,True,2026-09-18T10:59:37+00:00,2026-09-23T04:32:43+00:00,https://api.fxtwitter.com/status/2100902559313502602,below_threshold,,原帖取数未达 200 赞。,Original snapshot is below 200 likes.
2100903520425677027,https://x.com/tommyvedvik/status/2100903520425677027,tommyvedvik,13,True,2026-09-18T11:03:26+00:00,2026-09-23T04:32:43+00:00,https://api.fxtwitter.com/status/2100903520425677027,below_threshold,,原帖取数未达 200 赞。,Original snapshot is below 200 likes.
2100904864519770170,https://x.com/joey_build/status/2100904864519770170,joey_build,3,True,2026-09-18T11:08:47+00:00,2026-09-23T04:32:43+00:00,https://api.fxtwitter.com/status/2100904864519770170,below_threshold,,原帖取数未达 200 赞。,Original snapshot is below 200 likes.
2100906203396337686,https://x.com/Taufiq_ansari01/status/2100906203396337686,Taufiq_ansari01,8,True,2026-09-18T11:14:06+00:00,2026-09-23T04:32:43+00:00,https://api.fxtwitter.com/status/2100906203396337686,below_threshold,,原帖取数未达 200 赞。,Original snapshot is below 200 likes.
2100907261593829675,https://x.com/marcelpociot/status/2100907261593829675,marcelpociot,134,True,2026-09-18T11:18:18+00:00,2026-09-23T04:32:43+00:00,https://api.fxtwitter.com/status/2100907261593829675,below_threshold,,原帖取数未达 200 赞。,Original snapshot is below 200 likes.
2100910232255992032,https://x.com/zaidmukaddam/status/2100910232255992032,zaidmukaddam,96,True,2026-09-18T11:30:07+00:00,2026-09-23T04:32:43+00:00,https://api.fxtwitter.com/status/2100910232255992032,below_threshold,,原帖取数未达 200 赞。,Original snapshot is below 200 likes.
2100912453999587657,https://x.com/pierreeliottlal/status/2100912453999587657,pierreeliottlal,114,True,2026-09-18T11:38:56+00:00,2026-09-23T04:32:42+00:00,https://api.fxtwitter.com/status/2100912453999587657,below_threshold,,原帖取数未达 200 赞。,Original snapshot is below 200 likes.
2100913118528393596,https://x.com/0x_kaize/status/2100913118528393596,0x_kaize,36,True,2026-09-18T11:41:35+00:00,2026-09-23T04:32:42+00:00,https://api.fxtwitter.com/status/2100913118528393596,below_threshold,,原帖取数未达 200 赞。,Original snapshot is below 200 likes.
2100915304062710263,https://x.com/redp314/status/2100915304062710263,redp314,5,True,2026-09-18T11:50:16+00:00,2026-09-23T04:32:42+00:00,https://api.fxtwitter.com/status/2100915304062710263,below_threshold,,原帖取数未达 200 赞。,Original snapshot is below 200 likes.
2100919415554617537,https://x.com/chddaniel/status/2100919415554617537,chddaniel,408,True,2026-09-18T12:06:36+00:00,2026-09-23T04:32:42+00:00,https://api.fxtwitter.com/status/2100919415554617537,pending_review,,虽达到点赞/媒体门槛，具体任务、组件分工或独立实现关系尚未充分核清；保留线索，不表示项目无效。,"Meets like/media thresholds, but task details, component roles or implementation identity still need review; retained as a lead, not judged invalid."
2100923960493818177,https://x.com/xiaomovps/status/2100923960493818177,xiaomovps,480,False,2026-09-18T12:24:40+00:00,2026-09-23T04:30:00+00:00,https://api.fxtwitter.com/status/2100923960493818177,missing_media,,未取得主帖自身图片或视频，引用媒体不替代。,No image/video attached to the original itself; quoted media is not substituted.
2100927101327028484,https://x.com/ErickSky/status/2100927101327028484,ErickSky,54,True,2026-09-18T12:37:08+00:00,2026-09-23T04:30:00+00:00,https://api.fxtwitter.com/status/2100927101327028484,below_threshold,,原帖取数未达 200 赞。,Original snapshot is below 200 likes.
2100927660029247538,https://x.com/sotak/status/2100927660029247538,sotak,24,True,2026-09-18T12:39:22+00:00,2026-09-23T04:32:42+00:00,https://api.fxtwitter.com/status/2100927660029247538,below_threshold,,原帖取数未达 200 赞。,Original snapshot is below 200 likes.
2100928133608472817,https://x.com/ctnicholasdev/status/2100928133608472817,ctnicholasdev,741,True,2026-09-18T12:41:15+00:00,2026-09-23T04:30:00+00:00,https://api.fxtwitter.com/status/2100928133608472817,pending_review,,虽达到点赞/媒体门槛，具体任务、组件分工或独立实现关系尚未充分核清；保留线索，不表示项目无效。,"Meets like/media thresholds, but task details, component roles or implementation identity still need review; retained as a lead, not judged invalid."
2100928490367230201,https://x.com/0xkaushik_k/status/2100928490367230201,0xkaushik_k,10,True,2026-09-18T12:42:40+00:00,2026-09-23T04:32:42+00:00,https://api.fxtwitter.com/status/2100928490367230201,below_threshold,,原帖取数未达 200 赞。,Original snapshot is below 200 likes.
2100932130196852896,https://x.com/alexjhancock/status/2100932130196852896,alexjhancock,24,True,2026-09-18T12:57:07+00:00,2026-09-23T04:32:42+00:00,https://api.fxtwitter.com/status/2100932130196852896,below_threshold,,原帖取数未达 200 赞。,Original snapshot is below 200 likes.
2100933101966758250,https://x.com/145k4/status/2100933101966758250,145k4,14,True,2026-09-18T13:00:59+00:00,2026-09-23T04:32:42+00:00,https://api.fxtwitter.com/status/2100933101966758250,below_threshold,,原帖取数未达 200 赞。,Original snapshot is below 200 likes.
2100933183931900346,https://x.com/hqmank/status/2100933183931900346,hqmank,75,True,2026-09-18T13:01:19+00:00,2026-09-23T04:32:41+00:00,https://api.fxtwitter.com/status/2100933183931900346,below_threshold,,原帖取数未达 200 赞。,Original snapshot is below 200 likes.
2100934084503519325,https://x.com/mariojankovic/status/2100934084503519325,mariojankovic,3,True,2026-09-18T13:04:53+00:00,2026-09-23T04:32:41+00:00,https://api.fxtwitter.com/status/2100934084503519325,below_threshold,,原帖取数未达 200 赞。,Original snapshot is below 200 likes.
2100934588205851015,https://x.com/ChmalSzymon/status/2100934588205851015,ChmalSzymon,16,True,2026-09-18T13:06:53+00:00,2026-09-23T04:32:41+00:00,https://api.fxtwitter.com/status/2100934588205851015,below_threshold,,原帖取数未达 200 赞。,Original snapshot is below 200 likes.
2100936455401214327,https://x.com/StarchildOnX/status/2100936455401214327,StarchildOnX,30,True,2026-09-18T13:14:19+00:00,2026-09-23T04:32:41+00:00,https://api.fxtwitter.com/status/2100936455401214327,below_threshold,,原帖取数未达 200 赞。,Original snapshot is below 200 likes.
2100937772030927216,https://x.com/vansitha12/status/2100937772030927216,vansitha12,60,True,2026-09-18T13:19:33+00:00,2026-09-23T04:32:41+00:00,https://api.fxtwitter.com/status/2100937772030927216,below_threshold,,原帖取数未达 200 赞。,Original snapshot is below 200 likes.
2100939102455751049,https://x.com/yoheinakajima/status/2100939102455751049,yoheinakajima,73,True,2026-09-18T13:24:50+00:00,2026-09-23T04:32:41+00:00,https://api.fxtwitter.com/status/2100939102455751049,below_threshold,,原帖取数未达 200 赞。,Original snapshot is below 200 likes.
2100939189869002819,https://x.com/mightyking/status/2100939189869002819,mightyking,452,True,2026-09-18T13:25:11+00:00,2026-09-23T04:32:41+00:00,https://api.fxtwitter.com/status/2100939189869002819,duplicate,maxfusion-ad-classifier,同项目或已有演示的再传播，不另收卡片。,Same project or redistribution of an existing demo; no additional card.
2100945960671326482,https://x.com/yoheinakajima/status/2100945960671326482,yoheinakajima,267,True,2026-09-18T13:52:05+00:00,2026-09-23T04:32:41+00:00,https://api.fxtwitter.com/status/2100945960671326482,pending_review,,虽达到点赞/媒体门槛，具体任务、组件分工或独立实现关系尚未充分核清；保留线索，不表示项目无效。,"Meets like/media thresholds, but task details, component roles or implementation identity still need review; retained as a lead, not judged invalid."
2100946109308748079,https://x.com/mikehostetler/status/2100946109308748079,mikehostetler,41,True,2026-09-18T13:52:40+00:00,2026-09-23T04:32:41+00:00,https://api.fxtwitter.com/status/2100946109308748079,below_threshold,,原帖取数未达 200 赞。,Original snapshot is below 200 likes.
2100946207530955145,https://x.com/charlielamb/status/2100946207530955145,charlielamb,30,True,2026-09-18T13:53:04+00:00,2026-09-23T04:32:40+00:00,https://api.fxtwitter.com/status/2100946207530955145,below_threshold,,原帖取数未达 200 赞。,Original snapshot is below 200 likes.
2100946286136406421,https://x.com/CharlieMolthrop/status/2100946286136406421,CharlieMolthrop,116,True,2026-09-18T13:53:22+00:00,2026-09-23T04:32:40+00:00,https://api.fxtwitter.com/status/2100946286136406421,below_threshold,,原帖取数未达 200 赞。,Original snapshot is below 200 likes.
2100946657965912253,https://x.com/Yarilo7brigada/status/2100946657965912253,Yarilo7brigada,65,True,2026-09-18T13:54:51+00:00,2026-09-23T04:32:40+00:00,https://api.fxtwitter.com/status/2100946657965912253,below_threshold,,原帖取数未达 200 赞。,Original snapshot is below 200 likes.
2100949805573030378,https://x.com/aresotik/status/2100949805573030378,aresotik,153,True,2026-09-18T14:07:22+00:00,2026-09-23T04:32:40+00:00,https://api.fxtwitter.com/status/2100949805573030378,below_threshold,,原帖取数未达 200 赞。,Original snapshot is below 200 likes.
2100950317852455039,https://x.com/MKhordoo/status/2100950317852455039,MKhordoo,12,True,2026-09-18T14:09:24+00:00,2026-09-23T04:32:40+00:00,https://api.fxtwitter.com/status/2100950317852455039,below_threshold,,原帖取数未达 200 赞。,Original snapshot is below 200 likes.
2100951347080421409,https://x.com/elvissun/status/2100951347080421409,elvissun,3930,True,2026-09-18T14:13:29+00:00,2026-09-23T04:32:40+00:00,https://api.fxtwitter.com/status/2100951347080421409,new_case,news-brand-matching,正式案例主帖；同项目不重复计数。,Formal main post; the project is counted once.
2100951738606035176,https://x.com/raihankhan_rk/status/2100951738606035176,raihankhan_rk,37,True,2026-09-18T14:15:02+00:00,2026-09-23T04:32:40+00:00,https://api.fxtwitter.com/status/2100951738606035176,below_threshold,,原帖取数未达 200 赞。,Original snapshot is below 200 likes.
2100952069461127257,https://x.com/CombosFun_AI/status/2100952069461127257,CombosFun_AI,6,True,2026-09-18T14:16:21+00:00,2026-09-23T04:32:40+00:00,https://api.fxtwitter.com/status/2100952069461127257,below_threshold,,原帖取数未达 200 赞。,Original snapshot is below 200 likes.
2100953791260397747,https://x.com/Neel490/status/2100953791260397747,Neel490,14,True,2026-09-18T14:23:12+00:00,2026-09-23T04:32:39+00:00,https://api.fxtwitter.com/status/2100953791260397747,below_threshold,,原帖取数未达 200 赞。,Original snapshot is below 200 likes.
2100955039455985933,https://x.com/fabianstelzer/status/2100955039455985933,fabianstelzer,95,True,2026-09-18T14:28:09+00:00,2026-09-23T04:32:39+00:00,https://api.fxtwitter.com/status/2100955039455985933,below_threshold,,原帖取数未达 200 赞。,Original snapshot is below 200 likes.
2100955502075388250,https://x.com/ahmedgagan11/status/2100955502075388250,ahmedgagan11,27,True,2026-09-18T14:30:00+00:00,2026-09-23T04:32:39+00:00,https://api.fxtwitter.com/status/2100955502075388250,below_threshold,,原帖取数未达 200 赞。,Original snapshot is below 200 likes.
2100955913913774437,https://x.com/luckeyfaraday/status/2100955913913774437,luckeyfaraday,14,True,2026-09-18T14:31:38+00:00,2026-09-23T04:32:39+00:00,https://api.fxtwitter.com/status/2100955913913774437,below_threshold,,原帖取数未达 200 赞。,Original snapshot is below 200 likes.
2100959576682012988,https://x.com/rafalwilinski/status/2100959576682012988,rafalwilinski,910,True,2026-09-18T14:46:11+00:00,2026-09-23T04:30:00+00:00,https://api.fxtwitter.com/status/2100959576682012988,pending_review,,虽达到点赞/媒体门槛，具体任务、组件分工或独立实现关系尚未充分核清；保留线索，不表示项目无效。,"Meets like/media thresholds, but task details, component roles or implementation identity still need review; retained as a lead, not judged invalid."
2100961111319429403,https://x.com/themkmaker/status/2100961111319429403,themkmaker,73,True,2026-09-18T14:52:17+00:00,2026-09-23T04:32:39+00:00,https://api.fxtwitter.com/status/2100961111319429403,below_threshold,,原帖取数未达 200 赞。,Original snapshot is below 200 likes.
2100962091498684848,https://x.com/TheBalkanHacker/status/2100962091498684848,TheBalkanHacker,43,True,2026-09-18T14:56:11+00:00,2026-09-23T04:32:39+00:00,https://api.fxtwitter.com/status/2100962091498684848,below_threshold,,原帖取数未达 200 赞。,Original snapshot is below 200 likes.
2100963005764919517,https://x.com/GulatiYajat/status/2100963005764919517,GulatiYajat,40,True,2026-09-18T14:59:49+00:00,2026-09-23T04:32:39+00:00,https://api.fxtwitter.com/status/2100963005764919517,below_threshold,,原帖取数未达 200 赞。,Original snapshot is below 200 likes.
2100963424163307712,https://x.com/filicroval/status/2100963424163307712,filicroval,12,True,2026-09-18T15:01:28+00:00,2026-09-23T04:32:39+00:00,https://api.fxtwitter.com/status/2100963424163307712,below_threshold,,原帖取数未达 200 赞。,Original snapshot is below 200 likes.
2100963628484624670,https://x.com/nickfromlater/status/2100963628484624670,nickfromlater,16,True,2026-09-18T15:02:17+00:00,2026-09-23T04:32:39+00:00,https://api.fxtwitter.com/status/2100963628484624670,below_threshold,,原帖取数未达 200 赞。,Original snapshot is below 200 likes.
2100965455506628834,https://x.com/unicodeveloper/status/2100965455506628834,unicodeveloper,91,True,2026-09-18T15:09:33+00:00,2026-09-23T04:32:38+00:00,https://api.fxtwitter.com/status/2100965455506628834,below_threshold,,原帖取数未达 200 赞。,Original snapshot is below 200 likes.
2100965547454374316,https://x.com/cipherwrk/status/2100965547454374316,cipherwrk,4,True,2026-09-18T15:09:55+00:00,2026-09-23T04:32:38+00:00,https://api.fxtwitter.com/status/2100965547454374316,below_threshold,,原帖取数未达 200 赞。,Original snapshot is below 200 likes.
2100965880242770423,https://x.com/corentAI/status/2100965880242770423,corentAI,326,True,2026-09-18T15:11:14+00:00,2026-09-23T04:32:38+00:00,https://api.fxtwitter.com/status/2100965880242770423,new_case,corent-router,正式案例主帖；同项目不重复计数。,Formal main post; the project is counted once.
2100966334179770675,https://x.com/Cryptonaire19/status/2100966334179770675,Cryptonaire19,29,True,2026-09-18T15:13:02+00:00,2026-09-23T04:32:38+00:00,https://api.fxtwitter.com/status/2100966334179770675,below_threshold,,原帖取数未达 200 赞。,Original snapshot is below 200 likes.
2100966999602102520,https://x.com/Entelic_Aria/status/2100966999602102520,Entelic_Aria,35,True,2026-09-18T15:15:41+00:00,2026-09-23T04:32:38+00:00,https://api.fxtwitter.com/status/2100966999602102520,below_threshold,,原帖取数未达 200 赞。,Original snapshot is below 200 likes.
2100968037117780130,https://x.com/will_caskets/status/2100968037117780130,will_caskets,7,True,2026-09-18T15:19:48+00:00,2026-09-23T04:32:38+00:00,https://api.fxtwitter.com/status/2100968037117780130,below_threshold,,原帖取数未达 200 赞。,Original snapshot is below 200 likes.
2100968892591968320,https://x.com/Dayhaysoos/status/2100968892591968320,Dayhaysoos,15,True,2026-09-18T15:23:12+00:00,2026-09-23T04:32:38+00:00,https://api.fxtwitter.com/status/2100968892591968320,below_threshold,,原帖取数未达 200 赞。,Original snapshot is below 200 likes.
2100969755318370699,https://x.com/MarcelooMendes/status/2100969755318370699,MarcelooMendes,4,True,2026-09-18T15:26:38+00:00,2026-09-23T04:32:37+00:00,https://api.fxtwitter.com/status/2100969755318370699,below_threshold,,原帖取数未达 200 赞。,Original snapshot is below 200 likes.
2100970810483823086,https://x.com/adrianmg/status/2100970810483823086,adrianmg,30,True,2026-09-18T15:30:50+00:00,2026-09-23T04:32:37+00:00,https://api.fxtwitter.com/status/2100970810483823086,below_threshold,,原帖取数未达 200 赞。,Original snapshot is below 200 likes.
2100971168912048153,https://x.com/mttcnnng/status/2100971168912048153,mttcnnng,1,True,2026-09-18T15:32:15+00:00,2026-09-23T04:32:37+00:00,https://api.fxtwitter.com/status/2100971168912048153,below_threshold,,原帖取数未达 200 赞。,Original snapshot is below 200 likes.
2100971356691247377,https://x.com/eltokh7/status/2100971356691247377,eltokh7,16,True,2026-09-18T15:33:00+00:00,2026-09-23T04:32:37+00:00,https://api.fxtwitter.com/status/2100971356691247377,below_threshold,,原帖取数未达 200 赞。,Original snapshot is below 200 likes.
2100975114753892550,https://x.com/s3ththompson/status/2100975114753892550,s3ththompson,171,True,2026-09-18T15:47:56+00:00,2026-09-23T04:32:37+00:00,https://api.fxtwitter.com/status/2100975114753892550,below_threshold,,原帖取数未达 200 赞。,Original snapshot is below 200 likes.
2100976648552169805,https://x.com/RBilgil/status/2100976648552169805,RBilgil,16036,True,2026-09-18T15:54:01+00:00,2026-09-23T04:32:37+00:00,https://api.fxtwitter.com/status/2100976648552169805,pending_review,,虽达到点赞/媒体门槛，具体任务、组件分工或独立实现关系尚未充分核清；保留线索，不表示项目无效。,"Meets like/media thresholds, but task details, component roles or implementation identity still need review; retained as a lead, not judged invalid."
2100979972194369925,https://x.com/MisbahSy/status/2100979972194369925,MisbahSy,483,True,2026-09-18T16:07:14+00:00,2026-09-23T04:32:37+00:00,https://api.fxtwitter.com/status/2100979972194369925,new_case,ocr-page-router,正式案例主帖；同项目不重复计数。,Formal main post; the project is counted once.
2100980770206879849,https://x.com/sarvagya_kul/status/2100980770206879849,sarvagya_kul,1770,True,2026-09-18T16:10:24+00:00,2026-09-23T04:30:00+00:00,https://api.fxtwitter.com/status/2100980770206879849,new_case,backdoor-job-matching,正式案例主帖；同项目不重复计数。,Formal main post; the project is counted once.
2100981707105284255,https://x.com/softwarecuddler/status/2100981707105284255,softwarecuddler,60,True,2026-09-18T16:14:07+00:00,2026-09-23T04:32:37+00:00,https://api.fxtwitter.com/status/2100981707105284255,below_threshold,,原帖取数未达 200 赞。,Original snapshot is below 200 likes.
2100982108873191861,https://x.com/iannuttall/status/2100982108873191861,iannuttall,2603,False,2026-09-18T16:15:43+00:00,2026-09-23T04:30:00+00:00,https://api.fxtwitter.com/status/2100982108873191861,missing_media,,未取得主帖自身图片或视频，引用媒体不替代。,No image/video attached to the original itself; quoted media is not substituted.
2100984487802708306,https://x.com/0xCodila/status/2100984487802708306,0xCodila,3098,False,2026-09-18T16:25:10+00:00,2026-09-23T04:30:00+00:00,https://api.fxtwitter.com/status/2100984487802708306,missing_media,,未取得主帖自身图片或视频，引用媒体不替代。,No image/video attached to the original itself; quoted media is not substituted.
2100984559215247814,https://x.com/YouWareAI/status/2100984559215247814,YouWareAI,21,True,2026-09-18T16:25:27+00:00,2026-09-23T04:32:37+00:00,https://api.fxtwitter.com/status/2100984559215247814,below_threshold,,原帖取数未达 200 赞。,Original snapshot is below 200 likes.
2100984628811084144,https://x.com/ziwenxu_/status/2100984628811084144,ziwenxu_,21,True,2026-09-18T16:25:44+00:00,2026-09-23T04:32:36+00:00,https://api.fxtwitter.com/status/2100984628811084144,below_threshold,,原帖取数未达 200 赞。,Original snapshot is below 200 likes.
2100985027093749764,https://x.com/narphorium/status/2100985027093749764,narphorium,501,True,2026-09-18T16:27:19+00:00,2026-09-23T04:32:36+00:00,https://api.fxtwitter.com/status/2100985027093749764,new_case,plain-english-interpreter,正式案例主帖；同项目不重复计数。,Formal main post; the project is counted once.
2100985031703269425,https://x.com/ASofiMahmudi/status/2100985031703269425,ASofiMahmudi,244,True,2026-09-18T16:27:20+00:00,2026-09-23T04:32:36+00:00,https://api.fxtwitter.com/status/2100985031703269425,new_case,jev-reviewer-papers,正式案例主帖；同项目不重复计数。,Formal main post; the project is counted once.
2100986774742765991,https://x.com/BhosalePratim/status/2100986774742765991,BhosalePratim,477,True,2026-09-18T16:34:16+00:00,2026-09-23T04:32:36+00:00,https://api.fxtwitter.com/status/2100986774742765991,new_case,voice-partial-tools,正式案例主帖；同项目不重复计数。,Formal main post; the project is counted once.
2100987079488409741,https://x.com/jerry543/status/2100987079488409741,jerry543,2,True,2026-09-18T16:35:28+00:00,2026-09-23T04:32:36+00:00,https://api.fxtwitter.com/status/2100987079488409741,below_threshold,,原帖取数未达 200 赞。,Original snapshot is below 200 likes.
2100987661926252737,https://x.com/johnyeo_/status/2100987661926252737,johnyeo_,167,True,2026-09-18T16:37:47+00:00,2026-09-23T04:32:36+00:00,https://api.fxtwitter.com/status/2100987661926252737,below_threshold,,原帖取数未达 200 赞。,Original snapshot is below 200 likes.
2100989012966031417,https://x.com/Juris_Savos/status/2100989012966031417,Juris_Savos,13,True,2026-09-18T16:43:09+00:00,2026-09-23T04:32:36+00:00,https://api.fxtwitter.com/status/2100989012966031417,below_threshold,,原帖取数未达 200 赞。,Original snapshot is below 200 likes.
2100990085340496185,https://x.com/verbove/status/2100990085340496185,verbove,5,True,2026-09-18T16:47:25+00:00,2026-09-23T04:32:36+00:00,https://api.fxtwitter.com/status/2100990085340496185,below_threshold,,原帖取数未达 200 赞。,Original snapshot is below 200 likes.
2100993278955188320,https://x.com/Box/status/2100993278955188320,Box,36,True,2026-09-18T17:00:06+00:00,2026-09-23T04:32:36+00:00,https://api.fxtwitter.com/status/2100993278955188320,below_threshold,,原帖取数未达 200 赞。,Original snapshot is below 200 likes.
2100994779291259187,https://x.com/sawyerhood/status/2100994779291259187,sawyerhood,203,True,2026-09-18T17:06:04+00:00,2026-09-23T04:32:35+00:00,https://api.fxtwitter.com/status/2100994779291259187,new_case,prompt-box-router,正式案例主帖；同项目不重复计数。,Formal main post; the project is counted once.
2100999124099195377,https://x.com/ENowoslawski/status/2100999124099195377,ENowoslawski,66,True,2026-09-18T17:23:20+00:00,2026-09-23T04:32:35+00:00,https://api.fxtwitter.com/status/2100999124099195377,below_threshold,,原帖取数未达 200 赞。,Original snapshot is below 200 likes.
2101001041903009987,https://x.com/mmalisper/status/2101001041903009987,mmalisper,164,True,2026-09-18T17:30:57+00:00,2026-09-23T04:32:35+00:00,https://api.fxtwitter.com/status/2101001041903009987,below_threshold,,原帖取数未达 200 赞。,Original snapshot is below 200 likes.
2101006253829046539,https://x.com/picocreator/status/2101006253829046539,picocreator,1246,True,2026-09-18T17:51:40+00:00,2026-09-23T04:32:35+00:00,https://api.fxtwitter.com/status/2101006253829046539,outside_scope,,独立兼容/仿制模型，不能直接计为 TypeSafe Jev 应用。,"Independent compatible/clone model, not automatically a TypeSafe Jev application."
2101006617223508022,https://x.com/krispuckett/status/2101006617223508022,krispuckett,20,True,2026-09-18T17:53:07+00:00,2026-09-23T04:32:35+00:00,https://api.fxtwitter.com/status/2101006617223508022,below_threshold,,原帖取数未达 200 赞。,Original snapshot is below 200 likes.
2101007482919227841,https://x.com/0xMovez/status/2101007482919227841,0xMovez,774,False,2026-09-18T17:56:33+00:00,2026-09-23T04:30:01+00:00,https://api.fxtwitter.com/status/2101007482919227841,missing_media,,未取得主帖自身图片或视频，引用媒体不替代。,No image/video attached to the original itself; quoted media is not substituted.
2101010773157761481,https://x.com/nutlope/status/2101010773157761481,nutlope,324,True,2026-09-18T18:09:37+00:00,2026-09-23T04:32:35+00:00,https://api.fxtwitter.com/status/2101010773157761481,new_case,chess-glm-comparison,正式案例主帖；同项目不重复计数。,Formal main post; the project is counted once.
2101012033340571952,https://x.com/tarasshyn/status/2101012033340571952,tarasshyn,835,True,2026-09-18T18:14:38+00:00,2026-09-23T04:30:01+00:00,https://api.fxtwitter.com/status/2101012033340571952,new_case,flowsery-replay,正式案例主帖；同项目不重复计数。,Formal main post; the project is counted once.
2101014788575035689,https://x.com/BuilderShivam/status/2101014788575035689,BuilderShivam,9,True,2026-09-18T18:25:35+00:00,2026-09-23T04:32:35+00:00,https://api.fxtwitter.com/status/2101014788575035689,below_threshold,,原帖取数未达 200 赞。,Original snapshot is below 200 likes.
2101015355133227348,https://x.com/Mnilax/status/2101015355133227348,Mnilax,112,True,2026-09-18T18:27:50+00:00,2026-09-23T04:32:35+00:00,https://api.fxtwitter.com/status/2101015355133227348,below_threshold,,原帖取数未达 200 赞。,Original snapshot is below 200 likes.
2101016673109016622,https://x.com/eltokh7/status/2101016673109016622,eltokh7,9,True,2026-09-18T18:33:04+00:00,2026-09-23T04:32:35+00:00,https://api.fxtwitter.com/status/2101016673109016622,below_threshold,,原帖取数未达 200 赞。,Original snapshot is below 200 likes.
2101017732913529326,https://x.com/hityyhz/status/2101017732913529326,hityyhz,41,True,2026-09-18T18:37:17+00:00,2026-09-23T04:32:34+00:00,https://api.fxtwitter.com/status/2101017732913529326,below_threshold,,原帖取数未达 200 赞。,Original snapshot is below 200 likes.
2101018750916948237,https://x.com/gregisenberg/status/2101018750916948237,gregisenberg,1553,True,2026-09-18T18:41:19+00:00,2026-09-23T04:30:01+00:00,https://api.fxtwitter.com/status/2101018750916948237,not_distinct_app,,公告、讨论、教程合集或传播帖，未单列为独立应用。,"Announcement, discussion, tutorial collection or redistribution; not counted as a distinct app."
2101018760371171420,https://x.com/dimentary/status/2101018760371171420,dimentary,626,True,2026-09-18T18:41:22+00:00,2026-09-23T04:32:34+00:00,https://api.fxtwitter.com/status/2101018760371171420,new_case,mujoco-two-stage,正式案例主帖；同项目不重复计数。,Formal main post; the project is counted once.
2101019513676345555,https://x.com/john_bortotti/status/2101019513676345555,john_bortotti,790,True,2026-09-18T18:44:21+00:00,2026-09-23T04:32:34+00:00,https://api.fxtwitter.com/status/2101019513676345555,new_case,mutuals-character,正式案例主帖；同项目不重复计数。,Formal main post; the project is counted once.
